date,open,high,low,close,volume,change_percent,avg_vol_20d
1950/3/10,17.09,17.09,17.09,17.09,1260000,0.12,1555000
1950/3/13,17.12,17.12,17.12,17.12,1060000,0.18,1517500
1950/3/14,17.25,17.25,17.25,17.25,1140000,0.76,1485000
1950/3/15,17.45,17.45,17.45,17.45,1830000,1.16,1466000
1950/3/16,17.49,17.49,17.49,17.49,2060000,0.23,1482500
1950/3/17,17.45,17.45,17.45,17.45,1600000,-0.23,1466500
1950/3/20,17.44,17.44,17.44,17.44,1430000,-0.06,1441000
1950/3/21,17.45,17.45,17.45,17.45,1400000,0.06,1440000
1950/3/22,17.55,17.55,17.55,17.55,2010000,0.57,1477500
1950/3/23,17.56,17.56,17.56,17.56,2020000,0.06,1513000
1950/3/24,17.56,17.56,17.56,17.56,1570000,0,1506000
1950/3/27,17.46,17.46,17.46,17.46,1930000,-0.57,1532000
1950/3/28,17.53,17.53,17.53,17.53,1780000,0.4,1555500
1950/3/29,17.44,17.44,17.44,17.44,2090000,-0.51,1589500
1950/3/30,17.3,17.3,17.3,17.3,2370000,-0.8,1641000
1950/3/31,17.29,17.29,17.29,17.29,1880000,-0.06,1659000
1950/4/3,17.53,17.53,17.53,17.53,1570000,1.39,1664000
1950/4/4,17.55,17.55,17.55,17.55,2010000,0.11,1685000
1950/4/5,17.63,17.63,17.63,17.63,1430000,0.46,1688500
1950/4/6,17.78,17.78,17.78,17.78,2000000,0.85,1722000
1950/4/10,17.85,17.85,17.85,17.85,2070000,0.39,1762500
1950/4/11,17.75,17.75,17.75,17.75,2010000,-0.56,1810000
1950/4/12,17.94,17.94,17.94,17.94,2010000,1.07,1853500
1950/4/13,17.98,17.98,17.98,17.98,2410000,0.22,1882500
1950/4/14,17.96,17.96,17.96,17.96,2750000,-0.11,1917000
1950/4/17,17.88,17.88,17.88,17.88,2520000,-0.45,1963000
1950/4/18,18.03,18.03,18.03,18.03,3320000,0.84,2057500
1950/4/19,18.05,18.05,18.05,18.05,2950000,0.11,2135000
1950/4/20,17.93,17.93,17.93,17.93,2590000,-0.66,2164000
1950/4/21,17.96,17.96,17.96,17.96,2710000,0.17,2198500
1950/4/24,17.83,17.83,17.83,17.83,2310000,-0.72,2235500
1950/4/25,17.83,17.83,17.83,17.83,1830000,0,2230500
1950/4/26,17.76,17.76,17.76,17.76,1880000,-0.39,2235500
1950/4/27,17.86,17.86,17.86,17.86,2070000,0.56,2234500
1950/4/28,17.96,17.96,17.96,17.96,2190000,0.56,2225500
1950/5/1,18.22,18.22,18.22,18.22,2390000,1.45,2251000
1950/5/2,18.11,18.11,18.11,18.11,2250000,-0.6,2285000
1950/5/3,18.27,18.27,18.27,18.27,2120000,0.88,2290500
1950/5/4,18.12,18.12,18.12,18.12,2150000,-0.82,2326500
1950/5/5,18.22,18.22,18.22,18.22,1800000,0.55,2316500
1950/5/8,18.27,18.27,18.27,18.27,1680000,0.27,2297000
1950/5/9,18.27,18.27,18.27,18.27,1720000,0,2282500
1950/5/10,18.29,18.29,18.29,18.29,1880000,0.11,2276000
1950/5/11,18.29,18.29,18.29,18.29,1750000,0,2243000
1950/5/12,18.18,18.18,18.18,18.18,1790000,-0.6,2195000
1950/5/15,18.26,18.26,18.26,18.26,1220000,0.44,2130000
1950/5/16,18.44,18.44,18.44,18.44,1730000,0.99,2050500
1950/5/17,18.52,18.52,18.52,18.52,2020000,0.43,2004000
1950/5/18,18.56,18.56,18.56,18.56,5240000,0.22,2136500
1950/5/19,18.68,18.68,18.68,18.68,2110000,0.65,2106500
1950/5/22,18.6,18.6,18.6,18.6,1620000,-0.43,2072000
1950/5/23,18.71,18.71,18.71,18.71,1460000,0.59,2053500
1950/5/24,18.69,18.69,18.69,18.69,1850000,-0.11,2052000
1950/5/25,18.69,18.69,18.69,18.69,1480000,0,2022500
1950/5/26,18.67,18.67,18.67,18.67,1330000,-0.11,1979500
1950/5/29,18.72,18.72,18.72,18.72,1110000,0.27,1915500
1950/5/31,18.78,18.78,18.78,18.78,1530000,0.32,1879500
1950/6/1,18.77,18.77,18.77,18.77,1580000,-0.05,1852500
1950/6/2,18.79,18.79,18.79,18.79,1450000,0.11,1817500
1950/6/5,18.6,18.6,18.6,18.6,1630000,-1.01,1809000
1950/6/6,18.88,18.88,18.88,18.88,2250000,1.51,1837500
1950/6/7,18.93,18.93,18.93,18.93,1750000,0.26,1839000
1950/6/8,19.14,19.14,19.14,19.14,1780000,1.11,1834000
1950/6/9,19.26,19.26,19.26,19.26,2130000,0.63,1853000
1950/6/12,19.4,19.4,19.4,19.4,1790000,0.73,1853000
1950/6/13,19.25,19.25,19.25,19.25,1790000,-0.77,1881500
1950/6/14,18.98,18.98,18.98,18.98,1650000,-1.4,1877500
1950/6/15,18.93,18.93,18.93,18.93,1530000,-0.26,1853000
1950/6/16,18.97,18.97,18.97,18.97,1180000,0.21,1650000
1950/6/19,18.92,18.92,18.92,18.92,1290000,-0.26,1609000
1950/6/20,18.83,18.83,18.83,18.83,1470000,-0.48,1601500
1950/6/21,19,19,19,19,1750000,0.9,1616000
1950/6/22,19.16,19.16,19.16,19.16,1830000,0.84,1615000
1950/6/23,19.14,19.14,19.14,19.14,1700000,-0.1,1626000
1950/6/26,18.11,18.11,18.11,18.11,3950000,-5.38,1757000
1950/6/27,17.91,17.91,17.91,17.91,4860000,-1.1,1944500
1950/6/28,18.11,18.11,18.11,18.11,2600000,1.12,1998000
1950/6/29,17.44,17.44,17.44,17.44,3040000,-3.7,2071000
1950/6/30,17.69,17.69,17.69,17.69,2660000,1.43,2131500
1950/7/3,17.64,17.64,17.64,17.64,1550000,-0.28,2127500
1950/7/5,17.81,17.81,17.81,17.81,1400000,0.96,2085000
1950/7/6,17.91,17.91,17.91,17.91,1570000,0.56,2076000
1950/7/7,17.67,17.67,17.67,17.67,1870000,-1.34,2080500
1950/7/10,17.59,17.59,17.59,17.59,1960000,-0.45,2072000
1950/7/11,17.32,17.32,17.32,17.32,3250000,-1.53,2145000
1950/7/12,16.87,16.87,16.87,16.87,3200000,-2.6,2215500
1950/7/13,16.69,16.69,16.69,16.69,2660000,-1.07,2266000
1950/7/14,16.87,16.87,16.87,16.87,1900000,1.08,2284500
1950/7/17,16.68,16.68,16.68,16.68,1520000,-1.13,2301500
1950/7/18,17.06,17.06,17.06,17.06,1820000,2.28,2328000
1950/7/19,17.36,17.36,17.36,17.36,2430000,1.76,2376000
1950/7/20,17.61,17.61,17.61,17.61,3160000,1.44,2446500
1950/7/21,17.59,17.59,17.59,17.59,2810000,-0.11,2495500
1950/7/24,17.48,17.48,17.48,17.48,2300000,-0.63,2525500
1950/7/25,17.23,17.23,17.23,17.23,2770000,-1.43,2466500
1950/7/26,17.27,17.27,17.27,17.27,2460000,0.23,2346500
1950/7/27,17.5,17.5,17.5,17.5,2300000,1.33,2331500
1950/7/28,17.69,17.69,17.69,17.69,2050000,1.09,2282000
1950/7/31,17.84,17.84,17.84,17.84,1590000,0.85,2228500
1950/8/1,18.02,18.02,18.02,18.02,1970000,1.01,2249500
1950/8/2,17.95,17.95,17.95,17.95,1980000,-0.39,2278500
1950/8/3,17.99,17.99,17.99,17.99,1660000,0.22,2283000
1950/8/4,18.14,18.14,18.14,18.14,1600000,0.83,2269500
1950/8/7,18.41,18.41,18.41,18.41,1850000,1.49,2264000
1950/8/8,18.46,18.46,18.46,18.46,2180000,0.27,2210500
1950/8/9,18.61,18.61,18.61,18.61,1760000,0.81,2138500
1950/8/10,18.48,18.48,18.48,18.48,1870000,-0.7,2099000
1950/8/11,18.28,18.28,18.28,18.28,1680000,-1.08,2088000
1950/8/14,18.29,18.29,18.29,18.29,1280000,0.05,2076000
1950/8/15,18.32,18.32,18.32,18.32,1330000,0.16,2051500
1950/8/16,18.34,18.34,18.34,18.34,1770000,0.11,2018500
1950/8/17,18.54,18.54,18.54,18.54,2170000,1.09,1969000
1950/8/18,18.68,18.68,18.68,18.68,1780000,0.76,1917500
1950/8/21,18.7,18.7,18.7,18.7,1840000,0.11,1894500
1950/8/22,18.68,18.68,18.68,18.68,1550000,-0.11,1833500
1950/8/23,18.82,18.82,18.82,18.82,1580000,0.75,1789500
1950/8/24,18.79,18.79,18.79,18.79,1620000,-0.16,1755500
1950/8/25,18.54,18.54,18.54,18.54,1610000,-1.33,1733500
1950/8/28,18.53,18.53,18.53,18.53,1300000,-0.05,1719000
1950/8/29,18.54,18.54,18.54,18.54,1890000,0.05,1715000
1950/8/30,18.43,18.43,18.43,18.43,1490000,-0.59,1690500
1950/8/31,18.42,18.42,18.42,18.42,1140000,-0.05,1664500
1950/9/1,18.55,18.55,18.55,18.55,1290000,0.71,1649000
1950/9/5,18.68,18.68,18.68,18.68,1250000,0.7,1619000
1950/9/6,18.54,18.54,18.54,18.54,1300000,-0.75,1575000
1950/9/7,18.59,18.59,18.59,18.59,1340000,0.27,1554000
1950/9/8,18.75,18.75,18.75,18.75,1960000,0.86,1558500
1950/9/11,18.61,18.61,18.61,18.61,1860000,-0.75,1567500
1950/9/12,18.87,18.87,18.87,18.87,1680000,1.4,1587500
1950/9/13,19.09,19.09,19.09,19.09,2600000,1.17,1651000
1950/9/14,19.18,19.18,19.18,19.18,2350000,0.47,1680000
1950/9/15,19.29,19.29,19.29,19.29,2410000,0.57,1692000
1950/9/18,19.37,19.37,19.37,19.37,2040000,0.41,1705000
1950/9/19,19.31,19.31,19.31,19.31,1590000,-0.31,1692500
1950/9/20,19.21,19.21,19.21,19.21,2100000,-0.52,1720000
1950/9/21,19.37,19.37,19.37,19.37,1650000,0.83,1723500
1950/9/22,19.44,19.44,19.44,19.44,2510000,0.36,1768000
1950/9/25,19.42,19.42,19.42,19.42,2020000,-0.1,1788500
1950/9/26,19.14,19.14,19.14,19.14,2280000,-1.44,1837500
1950/9/27,19.41,19.41,19.41,19.41,2360000,1.41,1861000
1950/9/28,19.42,19.42,19.42,19.42,2200000,0.05,1896500
1950/9/29,19.45,19.45,19.45,19.45,1800000,0.15,1929500
1950/10/2,19.69,19.69,19.69,19.69,2200000,1.23,1975000
1950/10/3,19.66,19.66,19.66,19.66,2480000,-0.15,2036500
1950/10/4,20,20,20,20,2920000,1.73,2117500
1950/10/5,19.89,19.89,19.89,19.89,2490000,-0.55,2175000
1950/10/6,20.12,20.12,20.12,20.12,2360000,1.16,2195000
1950/10/9,20,20,20,20,2330000,-0.6,2218500
1950/10/10,19.78,19.78,19.78,19.78,1870000,-1.1,2228000
1950/10/11,19.86,19.86,19.86,19.86,2200000,0.4,2208000
1950/10/13,19.85,19.85,19.85,19.85,2030000,-0.05,2192000
1950/10/16,19.71,19.71,19.71,19.71,1630000,-0.71,2153000
1950/10/17,19.89,19.89,19.89,19.89,2010000,0.91,2151500
1950/10/18,20.01,20.01,20.01,20.01,2410000,0.6,2192500
1950/10/19,20.02,20.02,20.02,20.02,2250000,0.05,2200000
1950/10/20,19.96,19.96,19.96,19.96,1840000,-0.3,2209500
1950/10/23,19.96,19.96,19.96,19.96,1850000,0,2176500
1950/10/24,20.08,20.08,20.08,20.08,1790000,0.6,2165000
1950/10/25,20.05,20.05,20.05,20.05,1930000,-0.15,2147500
1950/10/26,19.61,19.61,19.61,19.61,3000000,-2.19,2179500
1950/10/27,19.77,19.77,19.77,19.77,1800000,0.82,2159500
1950/10/30,19.61,19.61,19.61,19.61,1790000,-0.81,2159000
1950/10/31,19.53,19.53,19.53,19.53,2010000,-0.41,2149500
1950/11/1,19.56,19.56,19.56,19.56,1780000,0.15,2114500
1950/11/2,19.73,19.73,19.73,19.73,1580000,0.87,2047500
1950/11/3,19.85,19.85,19.85,19.85,1560000,0.61,2001000
1950/11/6,19.36,19.36,19.36,19.36,2580000,-2.47,2012000
1950/11/8,19.56,19.56,19.56,19.56,1850000,1.03,1988000
1950/11/9,19.79,19.79,19.79,19.79,1760000,1.18,1982500
1950/11/10,19.94,19.94,19.94,19.94,1640000,0.76,1954500
1950/11/13,20.01,20.01,20.01,20.01,1630000,0.35,1934500
1950/11/14,19.86,19.86,19.86,19.86,1780000,-0.75,1942000
1950/11/15,19.82,19.82,19.82,19.82,1620000,-0.2,1922500
1950/11/16,19.72,19.72,19.72,19.72,1760000,-0.5,1890000
1950/11/17,19.86,19.86,19.86,19.86,2130000,0.71,1884000
1950/11/20,19.93,19.93,19.93,19.93,2250000,0.35,1904500
1950/11/21,19.88,19.88,19.88,19.88,2010000,-0.25,1912500
1950/11/22,20.16,20.16,20.16,20.16,2730000,1.41,1959500
1950/11/24,20.32,20.32,20.32,20.32,2620000,0.79,1994000
1950/11/27,20.18,20.18,20.18,20.18,1740000,-0.69,1931000
1950/11/28,19.56,19.56,19.56,19.56,2970000,-3.07,1989500
1950/11/29,19.37,19.37,19.37,19.37,2770000,-0.97,2038500
1950/11/30,19.51,19.51,19.51,19.51,2080000,0.72,2042000
1950/12/1,19.66,19.66,19.66,19.66,1870000,0.77,2046500
1950/12/4,19,19,19,19,2510000,-3.36,2093000
1950/12/5,19.31,19.31,19.31,19.31,1940000,1.63,2112000
1950/12/6,19.45,19.45,19.45,19.45,2010000,0.73,2083500
1950/12/7,19.4,19.4,19.4,19.4,1810000,-0.26,2081500
1950/12/8,19.4,19.4,19.4,19.4,2310000,0,2109000
1950/12/11,19.72,19.72,19.72,19.72,2600000,1.65,2157000
1950/12/12,19.68,19.68,19.68,19.68,2140000,-0.2,2182500
1950/12/13,19.67,19.67,19.67,19.67,2030000,-0.05,2195000
1950/12/14,19.43,19.43,19.43,19.43,2660000,-1.22,2247000
1950/12/15,19.33,19.33,19.33,19.33,2420000,-0.51,2280000
1950/12/18,19.85,19.85,19.85,19.85,4500000,2.69,2398500
1950/12/19,19.96,19.96,19.96,19.96,3650000,0.55,2468500
1950/12/20,19.97,19.97,19.97,19.97,3510000,0.05,2543500
1950/12/21,19.98,19.98,19.98,19.98,3990000,0.05,2606500
1950/12/22,20.07,20.07,20.07,20.07,2720000,0.45,2611500
1950/12/26,19.92,19.92,19.92,19.92,2660000,-0.75,2657500
1950/12/27,20.3,20.3,20.3,20.3,2940000,1.91,2656000
1950/12/28,20.38,20.38,20.38,20.38,3560000,0.39,2695500
1950/12/29,20.43,20.43,20.43,20.43,3440000,0.25,2763500
1951/1/2,20.77,20.77,20.77,20.77,3030000,1.66,2821500
1951/1/3,20.69,20.69,20.69,20.69,3370000,-0.39,2864500
1951/1/4,20.87,20.87,20.87,20.87,3390000,0.87,2937000
1951/1/5,20.87,20.87,20.87,20.87,3390000,0,3006000
1951/1/8,21,21,21,21,2780000,0.62,3054500
1951/1/9,21.12,21.12,21.12,21.12,3800000,0.57,3129000
1951/1/10,20.85,20.85,20.85,20.85,3270000,-1.28,3162500
1951/1/11,21.19,21.19,21.19,21.19,3490000,1.63,3230000
1951/1/12,21.11,21.11,21.11,21.11,2950000,-0.38,3276000
1951/1/15,21.3,21.3,21.3,21.3,2830000,0.9,3284500
1951/1/16,21.46,21.46,21.46,21.46,3740000,0.75,3350500
1951/1/17,21.55,21.55,21.55,21.55,3880000,0.42,3319500
1951/1/18,21.4,21.4,21.4,21.4,3490000,-0.7,3311500
1951/1/19,21.36,21.36,21.36,21.36,3170000,-0.19,3294500
1951/1/22,21.18,21.18,21.18,21.18,2570000,-0.84,3223500
1951/1/23,21.26,21.26,21.26,21.26,2080000,0.38,3191500
1951/1/24,21.16,21.16,21.16,21.16,1990000,-0.47,3158000
1951/1/25,21.03,21.03,21.03,21.03,2520000,-0.61,3137000
1951/1/26,21.26,21.26,21.26,21.26,2230000,1.09,3070500
1951/1/29,21.67,21.67,21.67,21.67,2630000,1.93,3030000
1951/1/30,21.74,21.74,21.74,21.74,2480000,0.32,3002500
1951/1/31,21.66,21.66,21.66,21.66,2340000,-0.37,2951000
1951/2/1,21.77,21.77,21.77,21.77,2380000,0.51,2900500
1951/2/2,21.96,21.96,21.96,21.96,3030000,0.87,2882500
1951/2/5,22.2,22.2,22.2,22.2,2680000,1.09,2877500
1951/2/6,22.12,22.12,22.12,22.12,2370000,-0.36,2806000
1951/2/7,21.99,21.99,21.99,21.99,2020000,-0.59,2743500
1951/2/8,22.09,22.09,22.09,22.09,2120000,0.45,2675000
1951/2/9,22.17,22.17,22.17,22.17,2550000,0.36,2655000
1951/2/13,22.18,22.18,22.18,22.18,2400000,0.05,2633500
1951/2/14,22.12,22.12,22.12,22.12,2050000,-0.27,2549000
1951/2/15,22,22,22,22,1700000,-0.54,2440000
1951/2/16,22.13,22.13,22.13,22.13,1860000,0.59,2358500
1951/2/19,21.83,21.83,21.83,21.83,1910000,-1.36,2295500
1951/2/20,21.79,21.79,21.79,21.79,2010000,-0.18,2267500
1951/2/21,21.86,21.86,21.86,21.86,1670000,0.32,2247000
1951/2/23,21.92,21.92,21.92,21.92,1540000,0.27,2224500
1951/2/26,21.93,21.93,21.93,21.93,1650000,0.05,2181000
1951/2/27,21.76,21.76,21.76,21.76,1680000,-0.78,2153500
1951/2/28,21.8,21.8,21.8,21.8,1640000,0.18,2104000
1951/3/1,21.85,21.85,21.85,21.85,1610000,0.23,2060500
1951/3/2,21.93,21.93,21.93,21.93,1570000,0.37,2022000
1951/3/5,21.79,21.79,21.79,21.79,1690000,-0.64,1987500
1951/3/6,21.79,21.79,21.79,21.79,1490000,0,1910500
1951/3/7,21.86,21.86,21.86,21.86,1770000,0.32,1865000
1951/3/8,21.95,21.95,21.95,21.95,1440000,0.41,1818500
1951/3/9,21.95,21.95,21.95,21.95,1610000,0,1798000
1951/3/12,21.7,21.7,21.7,21.7,1640000,-1.14,1774000
1951/3/13,21.41,21.41,21.41,21.41,2330000,-1.34,1763000
1951/3/14,21.25,21.25,21.25,21.25,2110000,-0.75,1748500
1951/3/15,21.29,21.29,21.29,21.29,2070000,0.19,1749500
1951/3/16,21.64,21.64,21.64,21.64,1660000,1.64,1747500
1951/3/19,21.56,21.56,21.56,21.56,1120000,-0.37,1710500
1951/3/20,21.52,21.52,21.52,21.52,1020000,-0.19,1666000
1951/3/21,21.64,21.64,21.64,21.64,1310000,0.56,1631000
1951/3/22,21.73,21.73,21.73,21.73,1290000,0.42,1612000
1951/3/26,21.53,21.53,21.53,21.53,1230000,-0.92,1596500
1951/3/27,21.51,21.51,21.51,21.51,1250000,-0.09,1576500
1951/3/28,21.26,21.26,21.26,21.26,1770000,-1.16,1581000
1951/3/29,21.33,21.33,21.33,21.33,1300000,0.33,1564000
1951/3/30,21.48,21.48,21.48,21.48,1150000,0.7,1541000
1951/4/2,21.32,21.32,21.32,21.32,1280000,-0.74,1526500
1951/4/3,21.26,21.26,21.26,21.26,1220000,-0.28,1503000
1951/4/4,21.4,21.4,21.4,21.4,1300000,0.66,1493500
1951/4/5,21.69,21.69,21.69,21.69,1790000,1.36,1494500
1951/4/6,21.72,21.72,21.72,21.72,1450000,0.14,1495000
1951/4/9,21.68,21.68,21.68,21.68,1110000,-0.18,1470000
1951/4/10,21.65,21.65,21.65,21.65,1280000,-0.14,1452000
1951/4/11,21.64,21.64,21.64,21.64,1420000,-0.05,1406500
1951/4/12,21.83,21.83,21.83,21.83,1530000,0.88,1377500
1951/4/13,22.09,22.09,22.09,22.09,2120000,1.19,1380000
1951/4/16,22.04,22.04,22.04,22.04,1730000,-0.23,1383500
1951/4/17,22.09,22.09,22.09,22.09,1470000,0.23,1401000
1951/4/18,22.13,22.13,22.13,22.13,1780000,0.18,1439000
1951/4/19,22.04,22.04,22.04,22.04,1520000,-0.41,1449500
1951/4/20,22.04,22.04,22.04,22.04,940000,0,1432000
1951/4/23,22.05,22.05,22.05,22.05,1160000,0.05,1428500
1951/4/24,21.96,21.96,21.96,21.96,1420000,-0.41,1437000
1951/4/25,21.97,21.97,21.97,21.97,1520000,0.05,1424500
1951/4/26,22.16,22.16,22.16,22.16,1800000,0.86,1449500
1951/4/27,22.39,22.39,22.39,22.39,2120000,1.04,1498000
1951/4/30,22.43,22.43,22.43,22.43,1790000,0.18,1523500
1951/5/1,22.53,22.53,22.53,22.53,1760000,0.45,1550500
1951/5/2,22.62,22.62,22.62,22.62,1900000,0.4,1580500
1951/5/3,22.81,22.81,22.81,22.81,2060000,0.84,1594000
1951/5/4,22.77,22.77,22.77,22.77,2050000,-0.18,1624000
1951/5/7,22.63,22.63,22.63,22.63,1580000,-0.61,1647500
1951/5/8,22.61,22.61,22.61,22.61,1600000,-0.09,1663500
1951/5/9,22.64,22.64,22.64,22.64,1960000,0.13,1690500
1951/5/10,22.51,22.51,22.51,22.51,1660000,-0.57,1697000
1951/5/11,22.33,22.33,22.33,22.33,1640000,-0.8,1673000
1951/5/14,22.18,22.18,22.18,22.18,1250000,-0.67,1649000
1951/5/15,21.76,21.76,21.76,21.76,2020000,-1.89,1676500
1951/5/16,21.69,21.69,21.69,21.69,1660000,-0.32,1670500
1951/5/17,21.91,21.91,21.91,21.91,1370000,1.01,1663000
1951/5/18,21.51,21.51,21.51,21.51,1660000,-1.83,1699000
1951/5/21,21.46,21.46,21.46,21.46,1580000,-0.23,1720000
1951/5/22,21.36,21.36,21.36,21.36,1440000,-0.47,1721000
1951/5/23,21.16,21.16,21.16,21.16,1540000,-0.94,1722000
1951/5/24,21.05,21.05,21.05,21.05,2580000,-0.52,1761000
1951/5/25,21.03,21.03,21.03,21.03,1210000,-0.1,1715500
1951/5/28,21.21,21.21,21.21,21.21,1240000,0.86,1688000
1951/5/29,21.35,21.35,21.35,21.35,1190000,0.66,1659500
1951/5/31,21.52,21.52,21.52,21.52,1220000,0.8,1625500
1951/6/1,21.48,21.48,21.48,21.48,9810000,-0.19,2013000
1951/6/4,21.24,21.24,21.24,21.24,1100000,-1.12,1965500
1951/6/5,21.33,21.33,21.33,21.33,1180000,0.42,1945500
1951/6/6,21.48,21.48,21.48,21.48,1200000,0.7,1925500
1951/6/7,21.56,21.56,21.56,21.56,1340000,0.37,1894500
1951/6/8,21.49,21.49,21.49,21.49,1000000,-0.32,1861500
1951/6/11,21.61,21.61,21.61,21.61,1220000,0.56,1840500
1951/6/12,21.52,21.52,21.52,21.52,1200000,-0.42,1838000
1951/6/13,21.55,21.55,21.55,21.55,1060000,0.14,1790000
1951/6/14,21.84,21.84,21.84,21.84,1300000,1.35,1772000
1951/6/15,22.04,22.04,22.04,22.04,1370000,0.92,1772000
1951/6/18,22.05,22.05,22.05,22.05,1050000,0.05,1741500
1951/6/19,22.02,22.02,22.02,22.02,1100000,-0.14,1717500
1951/6/20,21.91,21.91,21.91,21.91,1120000,-0.5,1701500
1951/6/21,21.78,21.78,21.78,21.78,1100000,-0.59,1679500
1951/6/22,21.55,21.55,21.55,21.55,1340000,-1.06,1617500
1951/6/25,21.29,21.29,21.29,21.29,2440000,-1.21,1679000
1951/6/26,21.3,21.3,21.3,21.3,1260000,0.05,1680000
1951/6/27,21.37,21.37,21.37,21.37,1360000,0.33,1688500
1951/6/28,21.1,21.1,21.1,21.1,1940000,-1.26,1724500
1951/6/29,20.96,20.96,20.96,20.96,1730000,-0.66,1320500
1951/7/2,21.1,21.1,21.1,21.1,1350000,0.67,1333000
1951/7/3,21.23,21.23,21.23,21.23,1250000,0.62,1336500
1951/7/5,21.64,21.64,21.64,21.64,1410000,1.93,1347000
1951/7/6,21.64,21.64,21.64,21.64,1170000,0,1338500
1951/7/9,21.73,21.73,21.73,21.73,1110000,0.42,1344000
1951/7/10,21.63,21.63,21.63,21.63,990000,-0.46,1332500
1951/7/11,21.68,21.68,21.68,21.68,970000,0.23,1321000
1951/7/12,21.8,21.8,21.8,21.8,1050000,0.55,1320500
1951/7/13,21.98,21.98,21.98,21.98,1320000,0.83,1321500
1951/7/16,21.73,21.73,21.73,21.73,1200000,-1.14,1313000
1951/7/17,21.92,21.92,21.92,21.92,1280000,0.87,1324500
1951/7/18,21.88,21.88,21.88,21.88,1370000,-0.18,1338000
1951/7/19,21.84,21.84,21.84,21.84,1120000,-0.18,1338000
1951/7/20,21.88,21.88,21.88,21.88,1390000,0.18,1352500
1951/7/23,22.1,22.1,22.1,22.1,1320000,1.01,1351500
1951/7/24,22.44,22.44,22.44,22.44,1740000,1.54,1316500
1951/7/25,22.32,22.32,22.32,22.32,1870000,-0.53,1347000
1951/7/26,22.47,22.47,22.47,22.47,1480000,0.67,1353000
1951/7/27,22.53,22.53,22.53,22.53,1450000,0.27,1328500
1951/7/30,22.63,22.63,22.63,22.63,1600000,0.44,1322000
1951/7/31,22.4,22.4,22.4,22.4,1550000,-1.02,1332000
1951/8/1,22.51,22.51,22.51,22.51,1680000,0.49,1353500
1951/8/2,22.82,22.82,22.82,22.82,2130000,1.38,1389500
1951/8/3,22.85,22.85,22.85,22.85,1570000,0.13,1409500
1951/8/6,23.01,23.01,23.01,23.01,1600000,0.7,1434000
1951/8/7,23.03,23.03,23.03,23.03,1810000,0.09,1475000
1951/8/8,22.93,22.93,22.93,22.93,1410000,-0.43,1497000
1951/8/9,22.84,22.84,22.84,22.84,1500000,-0.39,1519500
1951/8/10,22.79,22.79,22.79,22.79,1260000,-0.22,1516500
1951/8/13,22.8,22.8,22.8,22.8,1320000,0.04,1522500
1951/8/14,22.7,22.7,22.7,22.7,1180000,-0.44,1517500
1951/8/15,22.79,22.79,22.79,22.79,1340000,0.4,1516000
1951/8/16,22.87,22.87,22.87,22.87,1750000,0.35,1547500
1951/8/17,22.94,22.94,22.94,22.94,1620000,0.31,1559000
1951/8/20,22.93,22.93,22.93,22.93,1130000,-0.04,1549500
1951/8/21,22.83,22.83,22.83,22.83,1400000,-0.44,1532500
1951/8/22,22.75,22.75,22.75,22.75,1130000,-0.35,1495500
1951/8/23,22.9,22.9,22.9,22.9,1230000,0.66,1483000
1951/8/24,22.88,22.88,22.88,22.88,1210000,-0.09,1471000
1951/8/27,22.85,22.85,22.85,22.85,1080000,-0.13,1445000
1951/8/28,22.9,22.9,22.9,22.9,1280000,0.22,1431500
1951/8/29,23.08,23.08,23.08,23.08,1520000,0.79,1423500
1951/8/30,23.24,23.24,23.24,23.24,1950000,0.69,1414500
1951/8/31,23.28,23.28,23.28,23.28,1530000,0.17,1412500
1951/9/4,23.28,23.28,23.28,23.28,1520000,0,1408500
1951/9/5,23.42,23.42,23.42,23.42,1850000,0.6,1410500
1951/9/6,23.47,23.47,23.47,23.47,2150000,0.21,1447500
1951/9/7,23.53,23.53,23.53,23.53,1970000,0.26,1471000
1951/9/10,23.62,23.62,23.62,23.62,2190000,0.38,1517500
1951/9/11,23.5,23.5,23.5,23.5,2040000,-0.51,1553500
1951/9/12,23.6,23.6,23.6,23.6,2180000,0.43,1603500
1951/9/13,23.71,23.71,23.71,23.71,2350000,0.47,1654000
1951/9/14,23.69,23.69,23.69,23.69,2170000,-0.08,1675000
1951/9/17,23.62,23.62,23.62,23.62,1800000,-0.3,1684000
1951/9/18,23.59,23.59,23.59,23.59,2030000,-0.13,1729000
1951/9/19,23.59,23.59,23.59,23.59,2070000,0,1762500
1951/9/20,23.57,23.57,23.57,23.57,2100000,-0.08,1811000
1951/9/21,23.4,23.4,23.4,23.4,2180000,-0.72,1858500
1951/9/24,23.3,23.3,23.3,23.3,1630000,-0.43,1879500
1951/9/25,23.38,23.38,23.38,23.38,1740000,0.34,1912500
1951/9/26,23.4,23.4,23.4,23.4,1520000,0.09,1924500
1951/9/27,23.27,23.27,23.27,23.27,1540000,-0.56,1925500
1951/9/28,23.26,23.26,23.26,23.26,1390000,-0.04,1897500
1951/10/1,23.47,23.47,23.47,23.47,1330000,0.9,1887500
1951/10/2,23.64,23.64,23.64,23.64,1870000,0.72,1905000
1951/10/3,23.79,23.79,23.79,23.79,2780000,0.63,1951500
1951/10/4,23.72,23.72,23.72,23.72,1810000,-0.29,1934500
1951/10/5,23.78,23.78,23.78,23.78,2080000,0.25,1940000
